activity_person,torso,score
10_5,8.7564,0.025000000000000001
10_5,9.4031,0.074999999999999997
10_5,11.735,0.0
10_5,11.956,0.025000000000000001
10_5,10.171,0.10000000000000001
10_5,8.8602,0.0
10_5,8.6815,0.0
10_5,7.9052,0.40000000000000002
10_5,7.8147,0.65000000000000002
10_5,7.188,0.82499999999999996
10_5,6.9933,0.0
10_5,7.3874,0.025000000000000001
10_5,7.7965,0.025000000000000001
10_5,8.0653,0.025000000000000001
10_5,8.0806,0.57499999999999996
10_5,8.3033,0.10000000000000001
10_5,8.7207,0.0
10_5,10.157,0.875
10_5,11.651,0.0
10_5,10.923,0.125
10_5,8.5176,0.32500000000000001
10_5,8.5669,0.0
10_5,9.122,0.0
10_5,8.6163,0.0
10_5,7.6644,0.074999999999999997
10_5,6.443,0.82499999999999996
10_5,6.6973,0.20000000000000001
10_5,7.2104,0.17499999999999999
10_5,8.334,0.72499999999999998
10_5,9.1373,0.025000000000000001
10_5,9.3688,0.025000000000000001
10_5,9.0184,0.074999999999999997
10_5,9.4923,0.84999999999999998
10_5,11.882,0.050000000000000003
10_5,11.205,0.10000000000000001
10_5,9.0837,0.025000000000000001
10_5,8.8299,0.0
10_5,9.455,0.72499999999999998
10_5,8.888,0.0
10_5,7.5618,0.10000000000000001
10_5,6.5918,0.10000000000000001
10_5,6.1589,0.94999999999999996
10_5,6.8287,1.0
10_5,7.8272,0.34999999999999998
10_5,8.3415,0.10000000000000001
10_5,8.6247,0.050000000000000003
10_5,9.5566,0.10000000000000001
10_5,9.4157,0.125
10_5,11.474,0.22500000000000001
10_5,11.994,0.050000000000000003
10_5,9.7695,0.074999999999999997
10_5,7.8998,0.34999999999999998
10_5,8.7546,0.10000000000000001
10_5,9.1473,0.0
10_5,8.4914,0.025000000000000001
10_5,7.1443,0.025000000000000001
10_5,7.0387,0.10000000000000001
10_5,7.1131,0.125
10_5,7.7449,0.14999999999999999
10_5,8.2437,0.074999999999999997
10_5,8.7275,0.050000000000000003
10_5,8.84,0.050000000000000003
10_5,9.2997,0.074999999999999997
10_5,10.64,0.57499999999999996
10_5,12.164,0.0
10_5,11.346,0.025000000000000001
10_5,8.7382,0.125
10_5,8.2953,0.20000000000000001
10_5,8.5034,0.10000000000000001
10_5,8.8504,0.0
10_5,8.1785,0.0
10_5,7.2256,0.80000000000000004
10_5,6.771,0.050000000000000003
10_5,6.9192,0.10000000000000001
10_5,7.4256,0.40000000000000002
10_5,8.2312,0.14999999999999999
10_5,8.5145,0.0
10_5,9.1545,0.025000000000000001
10_5,9.663,0.125
10_5,12.34,0.69999999999999996
10_5,11.832,0.20000000000000001
10_5,8.7938,0.14999999999999999
10_5,8.4565,0.0
10_5,9.7923,0.75
10_5,9.02,0.074999999999999997
10_5,7.8297,0.17499999999999999
10_5,6.6004,0.97499999999999998
10_5,6.7563,0.025000000000000001
10_5,7.4257,0.025000000000000001
10_5,8.1693,0.125
10_5,8.7352,0.0
10_5,8.9144,0.0
10_5,9.0406,0.025000000000000001
10_5,9.4339,0.10000000000000001
10_5,11.971,0.45000000000000001
10_5,12.361,0.125
10_5,9.7989,0.65000000000000002
10_5,8.0858,0.050000000000000003
10_5,9.1744,0.47499999999999998
10_5,9.0525,0.0
10_5,8.0373,0.14999999999999999
10_5,6.965,0.90000000000000002
10_5,6.608,0.0
10_5,7.0395,0.025000000000000001
10_5,7.6352,0.125
10_5,8.0524,0.17499999999999999
10_5,8.7079,0.025000000000000001
10_5,9.3494,0.0
10_5,9.7367,0.27500000000000002
10_5,12.653,0.40000000000000002
10_5,12.212,0.14999999999999999
10_5,9.1496,0.074999999999999997
10_5,8.4204,0.14999999999999999
10_5,9.2112,0.72499999999999998
10_5,8.8793,0.025000000000000001
10_5,7.8897,0.074999999999999997
10_5,7.032,0.92500000000000004
10_5,7.2399,0.0
10_5,7.687,0.17499999999999999
10_5,8.1124,0.074999999999999997
10_5,8.469,0.0
10_5,8.9755,0.0
10_5,9.0791,0.025000000000000001
10_5,9.4798,0.125
10_5,12.014,0.40000000000000002
10_5,12.063,0.025000000000000001
10_5,10.023,0.125
10_5,8.7575,0.0
10_5,9.1611,0.0
10_5,9.0091,0.0
10_5,8.3518,0.025000000000000001
10_5,7.4429,0.025000000000000001
10_5,6.7711,0.050000000000000003
10_5,6.9935,0.10000000000000001
10_5,7.359,0.40000000000000002
10_5,8.0369,0.59999999999999998
10_5,8.5214,0.050000000000000003
10_5,8.5881,0.074999999999999997
10_5,9.0205,0.0
10_5,11.373,0.42499999999999999
10_5,12.623,0.84999999999999998
10_5,11.101,0.52500000000000002
10_5,9.1207,0.0
10_5,8.8067,0.050000000000000003
10_5,8.6307,0.050000000000000003
10_5,8.2154,0.074999999999999997
10_5,7.353,0.82499999999999996
10_5,6.8228,0.050000000000000003
10_5,7.2331,0.0
10_5,7.9172,0.050000000000000003
10_5,8.2873,0.050000000000000003
10_5,8.6014,0.050000000000000003
10_5,8.6173,0.0
10_5,9.2706,0.0
10_5,11.162,0.025000000000000001
10_5,12.894,0.65000000000000002
10_5,11.064,0.67500000000000004
10_5,8.487,0.0
10_5,8.6398,0.0
10_5,8.6362,0.0
10_5,8.6639,0.0
10_5,7.5317,0.125
10_5,6.9362,0.050000000000000003
10_5,6.9497,0.0
10_5,7.2396,0.0
10_5,8.201,0.025000000000000001
10_5,8.4243,0.0
10_5,8.6467,0.0
10_5,8.84,0.050000000000000003
10_5,9.7941,0.57499999999999996
10_5,12.003,0.72499999999999998
10_5,11.444,0.0
10_5,8.673,0.025000000000000001
10_5,8.9103,0.0
10_5,9.3166,0.0
10_5,8.5731,0.0
10_5,7.547,0.125
10_5,6.8469,0.050000000000000003
10_5,7.1215,0.0
10_5,7.3524,0.0
10_5,8.1263,0.0
10_5,8.7658,0.0
10_5,9.2279,0.0
10_5,9.0037,0.0
10_5,9.554,0.75
10_5,11.417,0.34999999999999998
10_5,11.884,0.0
10_5,10.409,0.34999999999999998
10_5,8.3382,0.34999999999999998
10_5,8.3403,0.0
10_5,8.4274,0.050000000000000003
10_5,8.5747,0.0
10_5,7.6799,0.025000000000000001
10_5,6.5995,0.125
10_5,6.7625,0.050000000000000003
10_5,7.1872,0.125
10_5,7.6937,0.025000000000000001
10_5,8.2449,0.25
10_5,8.3559,0.0
10_5,8.8855,0.074999999999999997
10_5,11.223,1.0
10_5,12.501,0.050000000000000003
10_5,10.878,0.17499999999999999
10_5,8.6132,0.050000000000000003
10_5,9.0594,0.025000000000000001
10_5,8.8848,0.050000000000000003
10_5,8.4239,0.0
10_5,7.2183,0.57499999999999996
10_5,6.6439,0.025000000000000001
10_5,6.7552,0.10000000000000001
10_5,7.2102,0.050000000000000003
10_5,8.2449,0.0
10_5,8.7502,0.025000000000000001
10_5,8.9292,0.0
10_5,9.3594,0.0
10_5,11.014,0.0
10_5,12.063,0.0
10_5,10.454,0.17499999999999999
10_5,8.5826,0.074999999999999997
10_5,9.0105,0.0
10_5,9.1721,0.0
10_5,8.663,0.0
10_5,7.5462,0.0
10_5,6.6526,0.125
10_5,6.7118,0.10000000000000001
10_5,7.1588,0.025000000000000001
10_5,8.045,0.074999999999999997
10_5,8.4478,0.0
10_5,8.7374,0.025000000000000001
10_5,9.066,0.025000000000000001
10_5,10.718,0.52500000000000002
10_5,12.369,0.125
10_5,10.91,0.074999999999999997
10_5,8.734,0.52500000000000002
10_5,9.1187,0.0
10_5,9.1389,0.0
10_5,8.3494,0.050000000000000003
10_5,7.3978,0.25
10_5,6.6828,0.025000000000000001
10_5,7.0683,0.050000000000000003
10_5,7.6202,0.125
10_5,8.5801,0.125
10_5,8.7061,0.025000000000000001
10_5,8.997,0.025000000000000001
10_5,8.9136,0.025000000000000001
10_5,9.7914,0.27500000000000002
10_5,12.465,0.57499999999999996
10_5,10.642,0.050000000000000003
10_5,8.6133,0.25
10_5,8.9952,0.0
10_5,9.1592,0.0
10_5,9.0006,0.0
10_5,7.6954,0.14999999999999999
10_5,6.8158,0.125
10_5,6.9643,0.34999999999999998
10_5,7.4774,0.0
10_5,8.1252,0.025000000000000001
10_5,8.3341,0.025000000000000001
10_5,8.1402,0.125
10_5,8.3191,0.125
10_5,8.9088,0.125
10_5,10.807,0.875
10_5,12.085,0.0
10_5,11.104,0.10000000000000001
10_5,8.8105,0.29999999999999999
10_5,8.7495,0.0
10_5,9.1538,0.0
10_5,8.73,0.0
10_5,7.6064,0.050000000000000003
10_5,6.8694,0.025000000000000001
10_5,7.2719,0.025000000000000001
10_5,7.9571,0.375
10_5,8.5881,0.0
10_5,8.6847,0.025000000000000001
10_5,8.968,0.025000000000000001
10_5,9.0924,0.0
10_5,9.2712,0.025000000000000001
10_5,12.417,0.75
10_5,12.145,0.050000000000000003
10_5,9.5749,0.050000000000000003
10_5,8.9063,0.10000000000000001
10_5,8.9883,0.0
10_5,8.7392,0.0
10_5,7.9722,0.22500000000000001
10_5,7.0101,0.94999999999999996
10_5,6.5625,0.050000000000000003
10_5,7.0383,0.0
10_5,7.6873,0.025000000000000001
10_5,8.3278,0.10000000000000001
10_5,8.5577,0.050000000000000003
10_5,8.8549,0.0
10_5,9.1987,0.025000000000000001
10_5,11.997,0.25
10_5,12.188,0.0
10_5,9.4931,0.0
10_5,8.4396,0.0
10_5,9.3581,0.65000000000000002
10_5,9.018,0.0
10_5,7.8662,0.025000000000000001
10_5,6.9509,0.94999999999999996
10_5,6.756,0.050000000000000003
10_5,7.0976,0.025000000000000001
10_5,7.619,0.025000000000000001
10_5,8.6309,0.050000000000000003
10_5,9.0919,0.45000000000000001
10_5,9.2778,0.0
10_5,9.2021,0.025000000000000001
10_5,11.14,0.69999999999999996
10_5,11.584,0.25
10_5,10.096,0.57499999999999996
10_5,8.6725,0.050000000000000003
10_5,8.8457,0.0
10_5,8.6731,0.025000000000000001
10_5,8.4103,0.10000000000000001
10_5,7.4553,0.80000000000000004
10_5,6.7396,0.0
10_5,7.0519,0.0
10_5,7.589,0.0
10_5,8.2892,0.050000000000000003
10_5,8.5575,0.0
10_5,8.3257,0.025000000000000001
10_5,8.863,0.025000000000000001
10_5,9.9282,0.14999999999999999
10_5,12.144,0.074999999999999997
10_5,11.577,0.050000000000000003
10_5,8.6295,0.025000000000000001
10_5,8.3969,0.0
10_5,9.4649,0.14999999999999999
10_5,8.9003,0.10000000000000001
10_5,7.561,0.074999999999999997
10_5,6.6668,0.074999999999999997
10_5,7.0538,0.29999999999999999
10_5,7.6062,0.025000000000000001
10_5,8.4388,0.0
10_5,8.9001,0.050000000000000003
10_5,9.0863,0.0
10_5,9.0782,0.0
10_5,9.6595,0.025000000000000001
10_5,12.448,0.67500000000000004
10_5,11.682,0.0
10_5,9.3894,0.0
10_5,8.7279,0.050000000000000003
10_5,8.9655,0.0
10_5,9.0819,0.025000000000000001
10_5,7.896,0.47499999999999998
10_5,6.921,0.92500000000000004
10_5,6.6959,0.0
10_5,7.1729,0.0
10_5,7.6344,0.0
10_5,8.1857,0.0
10_5,8.6024,0.074999999999999997
10_5,9.0481,0.10000000000000001
10_5,9.9148,0.55000000000000004
10_5,12.219,0.025000000000000001
10_5,11.466,0.074999999999999997
10_5,8.5531,0.0
10_5,7.7916,0.57499999999999996
10_5,9.1344,0.074999999999999997
10_5,9.152,0.025000000000000001
10_5,8.26,0.14999999999999999
10_5,6.949,0.074999999999999997
10_5,6.7547,0.074999999999999997
10_5,7.1869,0.025000000000000001
10_5,7.7822,0.0
10_5,8.346,0.050000000000000003
10_5,8.5396,0.0
10_5,8.527,0.0
10_5,9.4767,0.025000000000000001
10_5,12.182,0.875
10_5,11.823,0.025000000000000001
10_5,10.117,0.29999999999999999
10_5,8.6182,0.32500000000000001
10_5,8.4733,0.0
10_5,8.3074,0.0
10_5,8.2315,0.0
10_5,7.3961,0.0
10_5,6.9937,0.025000000000000001
10_5,7.0308,0.050000000000000003
10_5,7.7008,0.074999999999999997
10_5,8.1254,0.0
10_5,8.2894,0.0
10_5,8.4083,0.025000000000000001
10_5,9.1835,0.0
10_5,10.094,0.625
10_5,12.48,0.20000000000000001
10_5,11.05,0.14999999999999999
10_5,8.4882,0.074999999999999997
10_5,8.7028,0.0
10_5,9.3926,0.0
10_5,8.6494,0.074999999999999997
10_5,7.4282,0.050000000000000003
10_5,7.0691,0.0
10_5,7.2017,0.025000000000000001
10_5,7.8501,0.050000000000000003
10_5,8.4226,0.0
10_5,8.311,0.0
10_5,8.6694,0.0
10_5,9.0412,0.074999999999999997
10_5,9.4731,0.025000000000000001
10_5,12.694,1.0
10_5,11.675,0.25
10_5,9.2606,0.0
10_5,9.2114,0.074999999999999997
10_5,9.2488,0.074999999999999997
10_5,8.3664,0.025000000000000001
10_5,7.3222,0.074999999999999997
10_5,6.8543,0.0
10_5,6.9944,0.0
10_5,7.4414,0.40000000000000002
10_5,8.1418,0.025000000000000001
10_5,8.4099,0.25
10_5,8.5809,0.0
10_5,8.886,0.0
10_5,9.9445,0.125
10_5,11.66,0.42499999999999999
10_5,11.041,0.050000000000000003
10_5,8.5393,0.0
10_5,8.7819,0.0
10_5,9.4506,0.0
10_5,8.6614,0.0
10_5,7.6126,0.025000000000000001
10_5,6.5902,0.10000000000000001
10_5,6.8147,0.0
10_5,7.4704,0.57499999999999996
10_5,7.9764,0.47499999999999998
10_5,8.2431,0.0
10_5,8.5414,0.0
10_5,8.8686,0.0
10_5,9.3288,0.0
10_5,11.821,0.77500000000000002
10_5,11.479,0.025000000000000001
10_5,9.6486,0.025000000000000001
10_5,8.682,0.0
10_5,9.4877,0.90000000000000002
10_5,8.9034,0.10000000000000001
10_5,8.2608,0.050000000000000003
10_5,6.9935,0.84999999999999998
10_5,6.5843,0.0
10_5,6.8601,0.0
10_5,7.2035,0.0
10_5,7.8878,0.55000000000000004
10_5,8.499,0.025000000000000001
10_5,8.7663,0.050000000000000003
10_5,9.2734,0.0
10_5,11.164,0.67500000000000004
10_5,11.877,0.025000000000000001
10_5,10.686,0.074999999999999997
10_5,8.5529,0.025000000000000001
10_5,9.6033,0.025000000000000001
10_5,9.3473,0.17499999999999999
10_5,8.1701,0.050000000000000003
10_5,6.6143,0.55000000000000004
10_5,6.3533,0.32500000000000001
10_5,6.9485,0.10000000000000001
10_5,7.8136,0.40000000000000002
10_5,8.4905,0.0
10_5,9.0186,0.050000000000000003
10_5,9.2721,0.0
10_5,9.5028,0.29999999999999999
10_5,10.211,0.84999999999999998
10_5,11.787,0.050000000000000003
10_5,10.782,0.050000000000000003
10_5,9.031,0.27500000000000002
10_5,9.0854,0.0
10_5,9.1812,0.0
10_5,9.0228,0.0
10_5,7.5766,0.074999999999999997
10_5,6.638,0.0
10_5,6.4732,0.65000000000000002
10_5,7.1437,0.34999999999999998
10_5,7.918,0.40000000000000002
10_5,8.193,0.0
10_5,8.9007,0.074999999999999997
10_5,9.1533,0.0
10_5,9.8398,0.52500000000000002
10_5,12.651,0.42499999999999999
10_5,11.28,0.5
10_5,8.4638,0.34999999999999998
10_5,8.9167,0.0
10_5,9.4725,0.0
10_5,9.041,0.0
10_5,7.8515,0.0
10_5,6.9057,0.92500000000000004
10_5,6.77,0.0
10_5,7.2695,0.0
10_5,7.7692,0.0
10_5,8.6163,0.0
10_5,9.0331,0.0
10_5,9.0028,0.025000000000000001
10_5,9.3887,0.40000000000000002
10_5,11.915,0.92500000000000004
10_5,11.496,0.0
10_5,9.7976,0.025000000000000001
10_5,8.3673,0.47499999999999998
10_5,8.9956,0.0
10_5,8.7854,0.0
10_5,8.3956,0.0
10_5,7.2327,0.025000000000000001
10_5,6.7476,0.0
10_5,6.7995,0.0
10_5,7.7977,0.34999999999999998
10_5,8.3194,0.0
10_5,8.3198,0.0
10_5,8.2813,0.0
10_5,8.975,0.0
10_5,10.069,0.25
10_5,12.234,0.10000000000000001
10_5,11.429,0.025000000000000001
10_5,8.4269,0.025000000000000001
10_5,8.5525,0.0
10_5,9.3608,0.0
10_5,8.6174,0.050000000000000003
10_5,7.3524,0.0
10_5,6.7411,0.050000000000000003
10_5,6.9346,0.025000000000000001
10_5,7.65,0.025000000000000001
10_5,8.2004,0.0
10_5,8.6092,0.0
10_5,8.7959,0.0
10_5,9.2342,0.074999999999999997
10_5,9.9262,0.5
10_5,12.633,0.375
10_5,11.795,0.27500000000000002
10_5,9.3658,0.050000000000000003
10_5,8.7659,0.0
10_5,9.2352,0.42499999999999999
10_5,8.962,0.0
10_5,7.9555,0.10000000000000001
10_5,6.9054,0.92500000000000004
10_5,6.5174,0.025000000000000001
10_5,6.8151,0.0
10_5,7.4854,0.20000000000000001
10_5,8.1714,0.0
10_5,8.6321,0.0
10_5,8.6385,0.20000000000000001
10_5,8.9149,0.0
10_5,11.624,0.69999999999999996
10_5,11.921,0.0
10_5,9.836,0.025000000000000001
10_5,8.6803,0.40000000000000002
10_5,9.7304,0.050000000000000003
10_5,9.3911,0.875
10_5,8.3274,0.0
10_5,6.861,0.40000000000000002
10_5,6.1754,0.77500000000000002
10_5,6.9112,1.0
10_5,7.5455,0.125
10_5,8.6766,0.10000000000000001
10_5,9.2199,0.0
10_5,9.0562,0.074999999999999997
10_5,9.1961,0.0
10_5,11.618,0.55000000000000004
10_5,12.496,0.27500000000000002
10_5,10.241,0.42499999999999999
10_5,8.8377,0.025000000000000001
10_5,9.4533,0.0
10_5,9.0408,0.125
10_5,8.3966,0.025000000000000001
10_5,7.4882,0.45000000000000001
10_5,6.772,0.025000000000000001
10_5,6.6365,0.025000000000000001
10_5,7.2478,0.025000000000000001
10_5,7.9852,0.0
10_5,8.3414,0.0
10_5,8.6318,0.025000000000000001
10_5,9.0555,0.074999999999999997
10_5,10.755,0.34999999999999998
10_5,12.575,0.67500000000000004
10_5,11.25,0.22500000000000001
10_5,8.8233,0.0
10_5,9.1339,0.0
10_5,8.8705,0.0
10_5,8.1722,0.0
10_5,7.19,0.69999999999999996
10_5,6.8539,0.050000000000000003
10_5,7.2403,0.025000000000000001
10_5,7.8134,0.025000000000000001
10_5,8.3343,0.0
10_5,8.6838,0.025000000000000001
10_5,8.9151,0.0
10_5,9.1526,0.0
10_5,9.6578,0.94999999999999996
10_5,12.693,0.94999999999999996
10_5,11.898,0.0
10_5,9.2751,0.0
10_5,7.6599,0.90000000000000002
10_5,8.2041,0.0
10_5,8.5897,0.0
10_5,7.8741,0.5
10_5,6.9205,0.90000000000000002
10_5,6.5762,0.10000000000000001
10_5,7.1501,0.0
10_5,7.8352,0.0
10_5,8.2303,0.0
10_5,8.5875,0.025000000000000001
10_5,8.8411,0.0
10_5,9.6251,0.0
10_5,12.54,0.69999999999999996
10_5,11.473,0.14999999999999999
10_5,8.956,0.10000000000000001
10_5,8.4631,0.025000000000000001
10_5,8.9586,0.0
10_5,8.4984,0.0
10_5,7.7105,0.025000000000000001
10_5,6.9513,0.025000000000000001
10_5,7.1278,0.0
10_5,7.6051,0.0
10_5,8.0443,0.5
10_5,8.6088,0.0
10_5,8.9069,0.0
10_5,8.8399,0.0
10_5,9.5985,0.025000000000000001
10_5,11.842,0.94999999999999996
10_5,12.257,0.050000000000000003
10_5,10.275,0.52500000000000002
10_5,8.7339,0.0
10_5,8.5562,0.025000000000000001
10_5,8.4418,0.0
10_5,7.9484,0.025000000000000001
10_5,7.0995,0.92500000000000004
10_5,6.8612,0.0
10_5,7.1579,0.025000000000000001
10_5,7.7393,0.025000000000000001
10_5,8.1269,0.0
10_5,8.1642,0.0
10_5,8.6471,0.0
10_5,9.1697,0.0
10_5,12.012,0.57499999999999996
10_5,12.054,0.025000000000000001
10_5,10.304,0.025000000000000001
10_5,8.6948,0.025000000000000001
10_5,9.1939,0.025000000000000001
10_5,8.915,0.0
10_5,8.3283,0.0
10_5,7.0997,0.84999999999999998
10_5,6.652,0.025000000000000001
10_5,7.0611,0.025000000000000001
10_5,7.858,0.45000000000000001
10_5,8.5426,0.0
10_5,8.721,0.025000000000000001
10_5,8.7222,0.0
10_5,9.2566,0.0
10_5,10.493,0.29999999999999999
10_5,12.211,0.10000000000000001
10_5,10.855,0.10000000000000001
10_5,8.9161,0.025000000000000001
10_5,8.6065,0.0
10_5,8.6959,0.0
10_5,8.3667,0.0
10_5,7.3294,0.0
10_5,6.6518,0.025000000000000001
10_5,6.83,0.025000000000000001
10_5,7.351,0.0
10_5,8.1559,0.10000000000000001
10_5,8.2827,0.25
10_5,8.0432,0.0
10_5,8.7206,0.025000000000000001
10_5,9.3709,0.050000000000000003
10_5,12.069,0.97499999999999998
10_5,11.816,0.0
10_5,8.8681,0.025000000000000001
10_5,8.0772,0.25
10_5,9.5839,0.47499999999999998
10_5,9.0047,0.0
10_5,8.1197,0.0
10_5,7.0543,0.84999999999999998
10_5,6.7926,0.0
10_5,6.9043,0.025000000000000001
10_5,7.5006,0.0
10_5,8.2894,0.0
10_5,8.9883,0.0
10_5,9.271,0.0
10_5,9.5163,0.050000000000000003
10_5,11.699,0.074999999999999997
10_5,11.688,0.0
10_5,10.334,0.55000000000000004
10_5,8.4956,0.074999999999999997
10_5,8.8916,0.025000000000000001
10_5,8.523,0.0
10_5,7.9194,0.025000000000000001
10_5,6.772,0.84999999999999998
10_5,6.4432,0.22500000000000001
10_5,6.919,0.074999999999999997
10_5,7.5149,0.14999999999999999
10_5,8.1342,0.0
10_5,8.4173,0.074999999999999997
10_5,9.0199,0.0
10_5,9.2601,0.0
10_5,12.058,0.55000000000000004
10_5,12.099,0.0
10_5,9.5824,0.0
10_5,8.2709,0.22500000000000001
10_5,9.9249,0.82499999999999996
10_5,9.4001,0.90000000000000002
10_5,7.8297,0.074999999999999997
10_5,6.4604,0.90000000000000002
10_5,6.5919,0.050000000000000003
10_5,6.9486,0.40000000000000002
10_5,8.0958,0.55000000000000004
10_5,8.4368,0.050000000000000003
10_5,8.5123,0.0
10_5,8.764,0.025000000000000001
10_5,9.9118,0.025000000000000001
10_5,11.627,0.625
10_5,12.04,0.0
10_5,10.558,0.52500000000000002
10_5,9.4587,0.94999999999999996
10_5,8.9016,0.0
10_5,8.7863,0.025000000000000001
10_5,8.9348,0.0
10_5,7.6975,0.20000000000000001
10_5,6.4586,0.14999999999999999
10_5,6.8006,0.025000000000000001
10_5,7.4484,0.0
10_5,8.1865,0.52500000000000002
10_5,8.4843,0.0
10_5,8.722,0.0
10_5,8.9148,0.0
10_5,10.459,0.32500000000000001
10_5,11.772,0.20000000000000001
10_5,10.924,0.025000000000000001
10_5,8.5466,0.025000000000000001
10_5,9.4387,0.025000000000000001
10_5,9.5925,0.025000000000000001
10_5,8.6705,0.025000000000000001
10_5,6.8924,0.10000000000000001
10_5,6.2792,0.125
10_5,6.6206,0.0
10_5,7.3502,0.0
10_5,8.1393,0.52500000000000002
10_5,8.6619,0.0
10_5,9.1151,0.025000000000000001
10_5,9.3134,0.22500000000000001
10_5,10.329,0.82499999999999996
10_5,12.441,0.125
10_5,11.174,0.29999999999999999
10_5,8.7694,0.0
10_5,8.9648,0.0
10_5,9.217,0.0
10_5,8.5682,0.0
10_5,7.83,0.025000000000000001
10_5,6.6365,0.90000000000000002
10_5,6.8003,0.025000000000000001
10_5,7.2696,0.025000000000000001
10_5,8.1714,0.025000000000000001
10_5,8.2161,0.0
10_5,8.2295,0.0
10_5,8.4833,0.0
10_5,9.0285,0.125
10_5,12.212,0.82499999999999996
10_5,11.593,0.0
10_5,9.4335,0.0
10_5,8.9248,0.074999999999999997
10_5,9.6491,0.0
10_5,8.7075,0.050000000000000003
10_5,9.0241,0.050000000000000003
10_5,6.9733,0.45000000000000001
10_5,6.74,0.0
10_5,7.4575,0.0
10_5,7.9268,0.0
10_5,8.2454,0.025000000000000001
10_5,8.6882,0.0
10_5,10.486,1.0
10_5,9.9137,1.0
10_5,12.993,0.69999999999999996
10_5,11.512,1.0
10_5,9.4714,0.025000000000000001
10_5,9.0719,0.0
10_5,10.16,0.67500000000000004
10_5,9.5766,0.29999999999999999
10_5,8.3973,0.025000000000000001
10_5,6.5182,0.40000000000000002
10_5,6.3774,0.074999999999999997
10_5,7.2811,0.025000000000000001
10_5,8.0725,0.40000000000000002
10_5,8.3327,0.0
10_5,8.1153,0.0
10_5,8.6659,0.025000000000000001
10_5,9.3071,0.025000000000000001
10_5,12.074,0.0
10_5,11.757,0.0
10_5,10.911,0.67500000000000004
10_5,8.884,0.0
10_5,9.791,0.20000000000000001
10_5,9.8389,0.59999999999999998
10_5,8.544,0.125
10_5,7.0935,0.0
10_5,6.3401,0.0
10_5,7.0611,0.0
10_5,7.4256,0.10000000000000001
10_5,8.3032,0.59999999999999998
10_5,8.6464,0.025000000000000001
10_5,9.1678,0.10000000000000001
10_5,9.5977,0.025000000000000001
